id	source_xpath	source_line	source_value	status	FHIR_targets	rule
amb-map-0780	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:code[1]/@codeSystemName	1085	Секции электронных медицинских документов	technical		CDA structural/type/dictionary-label metadata; exact value in trace/source
amb-map-0781	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:code[1]/@displayName	1085	Медикаментозное лечение	mapped	Composition/202d52a8-af92-5ef3-9a7e-d83305a85264#/section/8/code/coding/0/display	copy
amb-map-0782	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:code[1]/@codeSystemVersion	1085	4.20	mapped	Composition/202d52a8-af92-5ef3-9a7e-d83305a85264#/section/8/code/coding/0/version	copy
amb-map-0783	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:title[1]/text()	1087	Проведенное лечение	mapped	Composition/202d52a8-af92-5ef3-9a7e-d83305a85264#/section/8/title	copy
amb-map-0784	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/@classCode	1091	SBADM	technical		CDA structural/type/dictionary-label metadata; exact value in trace/source
amb-map-0785	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/@moodCode	1091	EVN	technical		CDA structural/type/dictionary-label metadata; exact value in trace/source
amb-map-0786	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:code[1]/@nullFlavor	1093	NI	report-only		GAP: no structured rule; source retained
amb-map-0787	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:effectiveTime[1]/@xsi:type	1096	IVL_TS	technical		CDA structural/type/dictionary-label metadata; exact value in trace/source
amb-map-0788	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:effectiveTime[1]/cda:low[1]/@value	1099	20230502	mapped	MedicationStatement/2e16883a-7324-5c1c-9ee1-67e1f24fe826#/effectivePeriod/start	CDA TS -> FHIR temporal value (minute precision padded with :00)
amb-map-0789	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:effectiveTime[1]/cda:high[1]/@value	1101	20230509	mapped	MedicationStatement/2e16883a-7324-5c1c-9ee1-67e1f24fe826#/effectivePeriod/end	CDA TS -> FHIR temporal value (minute precision padded with :00)
amb-map-0790	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:effectiveTime[2]/@xsi:type	1104	PIVL_TS	technical		CDA structural/type/dictionary-label metadata; exact value in trace/source
amb-map-0791	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:effectiveTime[2]/@institutionSpecified	1104	false	mapped	MedicationStatement/2e16883a-7324-5c1c-9ee1-67e1f24fe826#/dosage/0/timing/repeat/extension/0/valueBoolean	CDA institutionSpecified -> inverse timing-exact
amb-map-0792	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:effectiveTime[2]/cda:period[1]/@value	1106	12	mapped	MedicationStatement/2e16883a-7324-5c1c-9ee1-67e1f24fe826#/dosage/0/timing/repeat/period	CDA periodic interval
amb-map-0793	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:effectiveTime[2]/cda:period[1]/@unit	1106	h	mapped	MedicationStatement/2e16883a-7324-5c1c-9ee1-67e1f24fe826#/dosage/0/timing/repeat/periodUnit	copy
amb-map-0794	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:effectiveTime[2]/cda:period[1]/cda:translation[1]/@value	1108	12	report-only		GAP: no structured rule; source retained
amb-map-0795	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:effectiveTime[2]/cda:period[1]/cda:translation[1]/@code	1108	23	report-only		GAP: no structured rule; source retained
amb-map-0796	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:effectiveTime[2]/cda:period[1]/cda:translation[1]/@displayName	1108	ч	report-only		GAP: no structured rule; source retained
amb-map-0797	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:effectiveTime[2]/cda:period[1]/cda:translation[1]/@codeSystem	1108	1.2.643.5.1.13.13.11.1358	report-only		GAP: no structured rule; source retained
amb-map-0798	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:effectiveTime[2]/cda:period[1]/cda:translation[1]/@codeSystemName	1108	Единицы измерения	technical		CDA structural/type/dictionary-label metadata; exact value in trace/source
amb-map-0799	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:effectiveTime[2]/cda:period[1]/cda:translation[1]/@codeSystemVersion	1108	3.23	report-only		GAP: no structured rule; source retained
amb-map-0800	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:routeCode[1]/@code	1112	2	mapped	MedicationStatement/2e16883a-7324-5c1c-9ee1-67e1f24fe826#/dosage/0/route/coding/0/code	copy
amb-map-0801	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:routeCode[1]/@codeSystem	1112	1.2.643.5.1.13.13.11.1468	mapped	MedicationStatement/2e16883a-7324-5c1c-9ee1-67e1f24fe826#/dosage/0/route/coding/0/system	OID -> canonical RuCore URI or urn:oid
amb-map-0802	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:routeCode[1]/@codeSystemName	1112	Пути введения лекарственных препаратов, в том числе для льготного обеспечения граждан лекарственными средствами	technical		CDA structural/type/dictionary-label metadata; exact value in trace/source
amb-map-0803	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:routeCode[1]/@codeSystemVersion	1112	2.3	mapped	MedicationStatement/2e16883a-7324-5c1c-9ee1-67e1f24fe826#/dosage/0/route/coding/0/version	copy
amb-map-0804	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:routeCode[1]/@displayName	1112	Пероральный	mapped	MedicationStatement/2e16883a-7324-5c1c-9ee1-67e1f24fe826#/dosage/0/route/coding/0/display	copy
amb-map-0805	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:doseQuantity[1]/@value	1114	1	mapped	MedicationStatement/2e16883a-7324-5c1c-9ee1-67e1f24fe826#/dosage/0/doseAndRate/0/doseQuantity/extension/0/valueQuantity/value	decimal
amb-map-0806	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:doseQuantity[1]/@unit	1114	{таблетка}	mapped	MedicationStatement/2e16883a-7324-5c1c-9ee1-67e1f24fe826#/dosage/0/doseAndRate/0/doseQuantity/extension/0/valueQuantity/unit; MedicationStatement/2e16883a-7324-5c1c-9ee1-67e1f24fe826#/dosage/0/doseAndRate/0/doseQuantity/extension/0/valueQuantity/code	CDA PQ UCUM unit
amb-map-0807	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:doseQuantity[1]/cda:translation[1]/@value	1116	1	mapped	MedicationStatement/2e16883a-7324-5c1c-9ee1-67e1f24fe826#/dosage/0/doseAndRate/0/doseQuantity/value	translated quantity
amb-map-0808	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:doseQuantity[1]/cda:translation[1]/@code	1116	293	mapped	MedicationStatement/2e16883a-7324-5c1c-9ee1-67e1f24fe826#/dosage/0/doseAndRate/0/doseQuantity/code	copy
amb-map-0809	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:doseQuantity[1]/cda:translation[1]/@codeSystem	1116	1.2.643.5.1.13.13.11.1358	mapped	MedicationStatement/2e16883a-7324-5c1c-9ee1-67e1f24fe826#/dosage/0/doseAndRate/0/doseQuantity/system	original unit code system
amb-map-0810	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:doseQuantity[1]/cda:translation[1]/@codeSystemName	1116	Единицы измерения	technical		CDA structural/type/dictionary-label metadata; exact value in trace/source
amb-map-0811	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:doseQuantity[1]/cda:translation[1]/@displayName	1116	шт	mapped	MedicationStatement/2e16883a-7324-5c1c-9ee1-67e1f24fe826#/dosage/0/doseAndRate/0/doseQuantity/unit	copy
amb-map-0812	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:doseQuantity[1]/cda:translation[1]/@codeSystemVersion	1116	3.23	report-only		GAP: no structured rule; source retained
amb-map-0813	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:administrationUnitCode[1]/@codeSystem	1119	1.2.643.5.1.13.13.11.1466	mapped	Medication/8b71ab49-bb8c-585a-b542-1077b0bd6f3a#/doseForm/coding/0/system	OID -> canonical RuCore URI or urn:oid
amb-map-0814	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:administrationUnitCode[1]/@codeSystemName	1119	Лекарственные формы лекарственных препаратов, в том числе необходимых для льготного обеспечения граждан лекарственными средствами	technical		CDA structural/type/dictionary-label metadata; exact value in trace/source
amb-map-0815	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:administrationUnitCode[1]/@code	1119	1132	mapped	Medication/8b71ab49-bb8c-585a-b542-1077b0bd6f3a#/doseForm/coding/0/code	copy
amb-map-0816	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:administrationUnitCode[1]/@codeSystemVersion	1119	3.1	mapped	Medication/8b71ab49-bb8c-585a-b542-1077b0bd6f3a#/doseForm/coding/0/version	copy
amb-map-0817	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:administrationUnitCode[1]/@displayName	1119	Таблетки, покрытые оболочкой	mapped	Medication/8b71ab49-bb8c-585a-b542-1077b0bd6f3a#/doseForm/coding/0/display	copy
amb-map-0818	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:consumable[1]/@typeCode	1121	CSM	technical		CDA structural/type/dictionary-label metadata; exact value in trace/source
amb-map-0819	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:consumable[1]/cda:manufacturedProduct[1]/@classCode	1123	MANU	technical		CDA structural/type/dictionary-label metadata; exact value in trace/source
amb-map-0820	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:consumable[1]/cda:manufacturedProduct[1]/cda:manufacturedMaterial[1]/@classCode	1125	MMAT	technical		CDA structural/type/dictionary-label metadata; exact value in trace/source
amb-map-0821	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:consumable[1]/cda:manufacturedProduct[1]/cda:manufacturedMaterial[1]/@determinerCode	1125	KIND	technical		CDA structural/type/dictionary-label metadata; exact value in trace/source
amb-map-0822	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:consumable[1]/cda:manufacturedProduct[1]/cda:manufacturedMaterial[1]/cda:code[1]/@codeSystem	1127	1.2.643.5.1.13.13.99.2.611	mapped	MedicationStatement/2e16883a-7324-5c1c-9ee1-67e1f24fe826#/medication/concept/coding/0/system; Medication/8b71ab49-bb8c-585a-b542-1077b0bd6f3a#/code/coding/0/system	OID -> canonical RuCore URI or urn:oid
amb-map-0823	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:consumable[1]/cda:manufacturedProduct[1]/cda:manufacturedMaterial[1]/cda:code[1]/@codeSystemName	1127	Узлы СМНН. ЕСКЛП	technical		CDA structural/type/dictionary-label metadata; exact value in trace/source
amb-map-0824	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:consumable[1]/cda:manufacturedProduct[1]/cda:manufacturedMaterial[1]/cda:code[1]/@code	1127	21.20.10.144-000001-1-00021-0000000000000	mapped	MedicationStatement/2e16883a-7324-5c1c-9ee1-67e1f24fe826#/medication/concept/coding/0/code; Medication/8b71ab49-bb8c-585a-b542-1077b0bd6f3a#/code/coding/0/code	copy
amb-map-0825	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:consumable[1]/cda:manufacturedProduct[1]/cda:manufacturedMaterial[1]/cda:code[1]/@displayName	1127	БЕНДАЗОЛ,ТАБЛЕТКИ, 20 мг|шт. (таблетка)	mapped	MedicationStatement/2e16883a-7324-5c1c-9ee1-67e1f24fe826#/medication/concept/coding/0/display; Medication/8b71ab49-bb8c-585a-b542-1077b0bd6f3a#/code/coding/0/display	copy
amb-map-0826	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:consumable[1]/cda:manufacturedProduct[1]/cda:manufacturedMaterial[1]/cda:code[1]/@codeSystemVersion	1127	5.37	mapped	MedicationStatement/2e16883a-7324-5c1c-9ee1-67e1f24fe826#/medication/concept/coding/0/version; Medication/8b71ab49-bb8c-585a-b542-1077b0bd6f3a#/code/coding/0/version	copy
amb-map-0827	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:precondition[1]/@typeCode	1134	PRCN	technical		CDA structural/type/dictionary-label metadata; exact value in trace/source
amb-map-0828	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:precondition[1]/cda:criterion[1]/cda:code[1]/@code	1138	ASSERTION	report-only		GAP: no structured rule; source retained
amb-map-0829	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:precondition[1]/cda:criterion[1]/cda:code[1]/@codeSystem	1138	2.16.840.1.113883.5.4	report-only		GAP: no structured rule; source retained
amb-map-0830	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:precondition[1]/cda:criterion[1]/cda:value[1]/@xsi:type	1140	ST	technical		CDA structural/type/dictionary-label metadata; exact value in trace/source
amb-map-0831	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[9]/cda:section[1]/cda:entry[1]/cda:substanceAdministration[1]/cda:precondition[1]/cda:criterion[1]/cda:value[1]/text()	1140	2 часа до или через 2 часа после приема пищи	mapped	MedicationStatement/2e16883a-7324-5c1c-9ee1-67e1f24fe826#/dosage/0/patientInstruction	copy
amb-map-0832	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[10]/cda:section[1]/cda:code[1]/@code	1152	VITALPARAM	mapped	Composition/202d52a8-af92-5ef3-9a7e-d83305a85264#/section/9/code/coding/0/code; Observation/fd596cfa-67b6-5258-8b9b-ba1849d99c0a#/code/coding/0/code; Observation/8e95a4a6-842c-59b4-b839-ae02fafb225d#/code/coding/0/code; Observation/df55d47f-8095-594a-96e5-0b5d6876ac09#/code/coding/0/code; Observation/ec801d73-f05d-59ef-a63f-dce9c07946ed#/code/coding/0/code; Observation/f3d7e324-db15-5654-8727-972fdac97a9f#/code/coding/0/code	copy
